Feeder,DeviceID,Type,Rating,Description,Lat,Lon,Source,ParentID,MeterCount,VerifiedStatus,VerifiedDate
ALA01,MV-1104201-001418,MVMETER,0kVA,บ่อกุ้ง นายแสง ม.3 อ่าวลึกน้อย,8.302923,98.734726,gis,ALA01F-10/01,,,
ALA01,MV---004492,MVMETER,0kVA,บ่อกุ้ง นายดำรง  ถิ่นพังงา,8.30579,98.719243,gis,ALA01WF-705,,,
ALA01,MV-KAUL-035325,MVMETER,1000kVA,,8.300204,98.720876,gis,ALA01WF-704,,,
ALA01,MV-KAUL-030862,MVMETER,2350kVA,,8.321384,98.744879,gis,ALA01WF-702,,,
ALA01,MV-KAUL-034282,MVMETER,500kVA,,8.30581,98.740103,gis,ALA01WF-701,,,
ALA01,MV-PEA1-054157,MVMETER,0kVA,,8.420332,98.739654,gis,ALA01WB-01,,,
ALA01,MV-1104201-000207,MVMETER,0kVA,,8.390782,98.742293,gis,51-115245,,,
ALA01,MV---006273,MVMETER,500kVA,,8.269404,98.78548,gis,ALA01WF-706,,,
ALA02,ALA02WS-01,WS,600A,สถานีไฟฟ้าอ่าวลึก,8.420499,98.739835,gis,ALA02WB-01,,,
ALA02,ALA02WB-01,WB,600A,สถานีไฟฟ้าอ่าวลึก,8.420311,98.739733,gis,,,,
ALA02,ALA02F-12/01,WF,10K,บ้านทุ่งต้นไพ,8.388492,98.790932,gis,ALA02WF-106/1,,,
ALA02,ALA02F-27,WF,50K,บ้านศาลาพระม่วง,8.282584,98.79869,gis,ALA02WS-105,,,
ALA02,ALA02F-28,WF,50K,ประปา-ศาลาพระม่วง,8.285574,98.807001,gis,ALA02F-27,,,
ALA02,ALA02WS-101,WS,600A,RiserPole หน้า สฟ.อ่าวลึก,8.420206,98.739298,gis,ALA02WB-01,,,
ALA02,ALA02WR-101,WR,560A,บ.เขาแก้ว,8.291699,98.797073,gis,ALA02WS-105,,,
ALA02,ALA02WF-101,WF,25K,,8.399954,98.742536,gis,ALA02WS-101,,,
ALA02,ALA02WC-101,WC,3x100KVAR,คาปาซิเตอร์แบงค์,,,manual,ALA02WB-01,,,
ALA02,ALA02WS-102,WS,400A,,8.375158,98.743687,gis,ALA02WF-104,,,
ALA02,ALA02WF-102,WF,20K,,8.390987,98.742839,gis,ALA02WF-101,,,
ALA02,ALA02WS-103,WS,400A,,8.344698,98.763462,gis,ALA02WF-118,,,
ALA02,ALA02WF-103,WF,20K,,8.386153,98.74217,gis,ALA02WF-102,,,
ALA02,ALA02WS-104,WS,400A,การอาชีพอ่าวลึก,8.290643,98.793442,gis,ALA02WF-129,,,
ALA02,ALA02WF-104,WF,30K,,8.380369,98.741945,gis,ALA02WF-103,,,
ALA02,ALA02WS-105,WS,600A,บ้านนบ(เขาแก้ว),8.29167,98.797002,gis,ALA02WF-710,,,
ALA02,ALA02WF-105,WF,15K,บ้านถ้ำเพชร,8.381233,98.747627,gis,ALA02WF-702,,,
ALA02,ALA02WS-106,WS,600A,บ้านนบ(เขาแก้ว),8.291729,98.797146,gis,ALA02WR-101,,,
ALA02,ALA02WF-106,WF,50K,บ้านควนโป่ง,8.381564,98.765405,gis,ALA02WF-105,,,
ALA02,ALA02WF-106/1,WF,50K,,8.37813,98.767309,gis,ALA02WF-106,,,
ALA02,ALA02WS-107,WS,600A,บ้านนบ(เขาแก้ว),8.291764,98.797041,gis,ALA02WR-101,,,
ALA02,ALA02WF-107,WF,6K,บ้านพักสยามปาล์ม,8.388508,98.797333,gis,ALA02F-12/01,,,
ALA02,ALA02WS-108,WS,400A,ต่อแดนอ่าวลึก (ฝั่งขวา),8.270739,98.803872,gis,ALA02F-27,,,
ALA02,ALA02WF-108,WF,20K,,8.388491,98.804477,gis,ALA02WF-107,,,
ALA02,ALA02WF-109,WF,6K,(ประปา) ม.1,8.378131,98.832024,gis,ALA02WF-108,,,
ALA02,ALA02WF-110,WF,50K,บ้านถ้ำช้าง,8.374908,98.833565,gis,ALA02WF-109,,,
ALA02,ALA02WF-111,WF,,ตลาดกลาง / จ.บ้านนาแล / กรมป่าไม้,,,manual,ALA02WB-01,,,
ALA02,ALA02WF-113,WF,15K,บ้านเขาง่าม,8.332666,98.76995,gis,ALA02WF-704,,,
ALA02,ALA02WF-114,WF,6K,จ.น.บ้านนาลาม,8.357276,98.783967,gis,ALA02WF-707,,,
ALA02,ALA02WF-115,WF,6K,บ.โรงลม,8.359979,98.785689,gis,ALA02WF-114,,,
ALA02,ALA02WF-116,WF,10K,บ.นาตาเกิด,8.359186,98.773544,gis,ALA02WF-117,,,
ALA02,ALA02WF-117,WF,6K,พารามใก,8.35941,98.770232,gis,ALA02WF-106/1,,,
ALA02,ALA02WF-118,WF,10K,,8.356118,98.767386,gis,ALA02WF-117,,,
ALA02,ALA02WF-119,WF,15K,รร.ประกอบธรรม,8.319131,98.774003,gis,ALA02WF-113,,,
ALA02,ALA02WF-119/01,WF,2K,ฟาร์มไก่นายไพโรจน์ สายวารี ม.3 บ้านกลาง,8.321982,98.783001,gis,ALA02WF-119/02,,,
ALA02,ALA02WF-119/02,WF,2K,,8.32092,98.780544,gis,ALA02WF-119,,,
ALA02,ALA02WF-120,WF,25K,บ้านเขารอบ,8.301381,98.784642,gis,ALA02WF-121,,,
ALA02,ALA02WF-121,WF,6K,ลพวณ ซ.6,8.305986,98.786003,gis,ALA02WF-708,,,
ALA02,ALA02WF-122,WF,6K,นเทพอนุกู,8.339671,98.786593,gis,ALA02WF-709,,,
ALA02,ALA02WF-123,WF,6K,ซอยศรีสุข,8.343767,98.792958,gis,ALA02WF-709,,,
ALA02,ALA02WF-124,WF,6K,นเยียบ / เหมยขาว,8.343334,98.798096,gis,ALA02WF-123,,,
ALA02,ALA02WF-125,WF,10K,ลพวณ ซ.9,8.343053,98.806303,gis,ALA02WF-124,,,
ALA02,ALA02WF-126,WF,15K,ลพวณ ซ.10,,,manual,ALA02WB-01,,,
ALA02,ALA02WF-127,WF,,เยินเบล,,,manual,ALA02WB-01,,,
ALA02,ALA02WF-128,WF,6K,หมู่บ้านสี่มุมเมือง,8.292437,98.792635,gis,ALA02WF-120,,,
ALA02,ALA02WF-129,WF,10K,วิทยาลัยการอาชีพ,8.290913,98.793287,gis,ALA02WF-128,,,
ALA02,ALA02WF-130,WF,6K,บ้านนบใหม่,8.297248,98.810325,gis,ALA02F-28,,,
ALA02,ALA02WF-131,WF,6K,บ้านทุ่งค้อ,8.305709,98.818509,gis,ALA02WF-130,,,
ALA02,ALA02WF-132,WF,50K,บ้านโต๊ะกราว,8.309016,98.824374,gis,ALA02WF-131,,,
ALA02,ALA02WF-133,WF,15K,บ้านคลองทรายขาว,8.322046,98.854307,gis,ALA02WF-713,,,
ALA02,ALA02WF-134,WF,25K,บ้านเขาแก้ว(ชั่วคราว),8.327008,98.860575,gis,ALA02WF-133,,,
ALA02,ALA02WF-135,WF,15K,บ้านช่องไม้ดำ,8.329893,98.871677,gis,ALA02WF-134,,,
ALA02,ALA02WF-136,WF,15K,บ.เขาอาย,8.339794,98.885253,gis,ALA02WF-135,,,
ALA02,ALA02WF-137,WF,6K,บ้านเขาฮาย,8.343647,98.888593,gis,ALA02WF-136,,,
ALA02,ALA02WF-138,WF,6K,บ้านคลองยางหัก,8.348024,98.897046,gis,ALA02WF-137,,,
ALA02,ALA02WF-139,WF,6K,บ้านช่องเทพ,8.350649,98.898103,gis,ALA02WF-138,,,
ALA02,ALA02WF-140,WF,10K,บ้านคลองไร่,8.358612,98.901548,gis,ALA02WF-139,,,
ALA02,ALA02WF-141,WF,6K,ซอยสมขวัญ,8.372295,98.891419,gis,ALA02WF-140,,,
ALA02,ALA02WF-142,WF,6K,บ้านช่องเทพ,8.363184,98.907254,gis,ALA02WF-140,,,
ALA02,ALA02WF-143,WF,25K,,8.366724,98.911668,gis,ALA02WF-142,,,
ALA02,ALA02WF-144,WF,15K,บ้านปากช่อง,8.377943,98.916764,gis,ALA02WF-143,,,
ALA02,ALA02WF-145,WF,10K,ประปาคลาพระม่วง,,,manual,ALA02WB-01,,,
ALA02,ALA02WF-146,WF,6K,บ.นาบใหม่,,,manual,ALA02WB-01,,,
ALA02,ALA02WF-701,WF,25K,กระบี่น้ำมันพืช,8.38086,98.746476,gis,ALA02WF-104,,,
ALA02,ALA02WF-702,WF,25K,โรงงานใยปาล์ม,8.381038,98.74728,gis,ALA02WF-701,,,
ALA02,ALA02WF-703,WF,25K,,8.341841,98.765361,gis,ALA02WS-103,,,
ALA02,ALA02WF-704,WF,15K,กระบี่วู๊ด,8.33879,98.767346,gis,ALA02WF-703,,,
ALA02,ALA02WF-705,WF,25K,,8.350402,98.781295,gis,ALA02WF-706,,,
ALA02,ALA02WF-706,WF,15K,หจก.สมบูรณ์ก่อสร้าง ยางมอตอย,8.351374,98.781221,gis,ALA02WF-707,,,
ALA02,ALA02WF-707,WF,10K,,8.355656,98.782329,gis,ALA02WF-116,,,
ALA02,ALA02WF-708,WF,10K,บ.เสริมสงวนก่อสร้าง,8.320326,98.788722,gis,ALA02WF-119/01,,,
ALA02,ALA02WF-709,WF,10K,,8.344532,98.786063,gis,ALA02WF-705,,,
ALA02,ALA02WF-710,WF,20K,,8.291533,98.794213,gis,ALA02WF-129,,,
ALA02,ALA02WF-711,WF,10K,พิธานพาล์ม 1,8.313421,98.834271,gis,ALA02WF-132,,,
ALA02,ALA02WF-712,WF,10K,พิธานปาล์ม,8.318172,98.850024,gis,ALA02WF-711,,,
ALA02,ALA02WF-713,WF,10K,ฟาร์มไก่ราศี,8.319529,98.852583,gis,ALA02WF-712,,,
ALA02,ALA02WF-714,WF,10K,บ้านพักพิธานปาล์ม,8.320194,98.872421,gis,ALA02WF-135,,,
ALA02,06-105055,TRANSFORMER,1000kVA,บริษัทกระบี่วู้ดอินดัสตรี้ส์ จำกัด,8.338893,98.767474,gis,ALA02WF-704,,,
ALA02,40-000010,TRANSFORMER,100kVA,วิทยาลัยการอาชีพอ่าวลึก,8.291643,98.794211,gis,ALA02WF-710,,,
ALA02,62-000229,TRANSFORMER,500kVA,องค์การอุตสาหกรรมป่าไม้,8.338918,98.885867,gis,ALA02WF-136,,,
ALA02,63-109171,TRANSFORMER,500kVA,ภาคใต้ทรายทอง,8.350541,98.778368,gis,ALA02WF-705,,,
ALA02,64-001792,TRANSFORMER,1000kVA,อุตสากรรมเขาแก้ว,8.336805,98.885766,gis,62-000229,,,
ALA02,59-102112,TRANSFORMER,315kVA,หจก.สมบูรณ์พรเจริญก่อสร้าง,8.3514,98.780991,gis,ALA02WF-706,,,
ALA02,59-123486,TRANSFORMER,1000kVA,บริษัท มรกตชุมพรก่อสร้าง,8.341896,98.765556,gis,ALA02WF-703,,,
ALA02,52-008822,TRANSFORMER,50kVA,นายเปี่ยมศักดิ์  สกลกิตติวัฒน์ (ที่อยู่อาศัย),8.274048,98.802646,gis,ALA02WS-108,,,
ALA02,64-107034,TRANSFORMER,400kVA,โรงงานยางมะตอย,8.353867,98.763075,gis,ALA02WF-118,,,
ALA02,38-001242,TRANSFORMER,50kVA,นายอดุลย์ฯ (รง.อิฐบล๊อก),8.380853,98.745124,gis,ALA02WF-701,,,
ALA02,40-843100,TRANSFORMER,500kVA,เสริมสงวนก่อสร้าง,8.320243,98.789156,gis,ALA02WF-708,,,
ALA02,63-109131,TRANSFORMER,500kVA,โรงงานยางมะตอย,8.345121,98.786984,gis,ALA02WF-709,,,
ALA02,34-005303,TRANSFORMER,20kVA,DCC_นายจักร์พงศ์ อิฐบล๊อก,8.314956,98.775318,gis,ALA02WF-119,,,
ALA02,45-113605,TRANSFORMER,30kVA,,8.335938,98.768966,gis,ALA02WF-704,,,
ALA02,48-007002,TRANSFORMER,30kVA,บริษัท โทเทิ่ลแอ็ดเซ็สคอมมูนิเคชั่นฯ (บ.ถ้ำเพชร),8.389404,98.788988,gis,ALA02F-12/01,,,
ALA02,30-002150,TRANSFORMER,10kVA,โรงทำอิฐน.ส.พรรณา แซ่ตั้ง,8.291713,98.793004,gis,ALA02WF-128,,,
ALA02,39-002215,TRANSFORMER,315kVA,หม้อแปลง 315 KVA CT SCAN รพ.อ่าวลึก,8.402129,98.742101,gis,ALA02WF-101,,,
ALA02,49-013088,TRANSFORMER,30kVA,อบต.บ้านกลาง,8.363388,98.771139,gis,ALA02WF-117,,,
ALA02,06-105057,TRANSFORMER,1250kVA,บริษัท อิเธอนัล ไฟเบอร์ อินดัสทรี จำกัด,8.380965,98.747321,gis,ALA02WF-702,,,
ALA02,29-110214,TRANSFORMER,1000kVA,บริษัทกระบี่น้ำมันพืช จำกัด,8.380826,98.746456,gis,ALA02WF-701,,,
ALA02,68-105239,TRANSFORMER,30kVA,แขวงทางหลวงชนบทกระบี่ ม.2 ต.คลองหิน,8.299349,98.811596,gis,ALA02WF-130,,,
ALA02,69-002765,TRANSFORMER,30kVA,มป.ทางหลวงชนบทที่14 บ้านเขาแก้ว,8.35311,98.898324,gis,ALA02WF-139,,,
ALA02,69-104174,TRANSFORMER,315kVA,บริษัท อีวี สเตชั่นชาร์จ จำกัด,8.297101,98.789561,gis,ALA02WF-128,,,
ALA02,67-115141,TRANSFORMER,400kVA,บริษัท สุราษฎร์สุขสันต์ จำกัด,8.347462,98.779366,gis,63-109171,,,
ALA02,61-104835,TRANSFORMER,500kVA,บ.พี.เอส.ที.พาราวู้ด จำกัด,8.355586,98.780919,gis,ALA02WF-707,,,
ALA02,68-012567,TRANSFORMER,30kVA,แขวงทางหลวงชนบทกระบี่ บ้านเขางาย คลองยา,8.343635,98.888222,gis,ALA02WF-137,,,
ALA02,65-019961,TRANSFORMER,30kVA,ซอยหนองหมื่นบาน,8.340326,98.808255,gis,ALA02WF-125,10,,
ALA02,62-103975,TRANSFORMER,50kVA,ฟาร์มไก่ นางสาคร  ธัญรส,8.420133,98.739435,gis,ALA02WS-101,1,,
ALA02,37-005136,TRANSFORMER,315kVA,วิทยาลัยการอาชีพอ่าวลึก,8.291543,98.794122,gis,ALA02WF-710,,,
ALA02,63-015795,TRANSFORMER,30kVA,ไฟทางหลวง บ.เขางาม,8.361167,98.782175,gis,ALA02WF-115,1,,
ALA02,29-009779,TRANSFORMER,10kVA,บ.เขางาม,8.352043,98.78294,gis,ALA02WF-706,6,,
ALA02,58-108344,TRANSFORMER,30kVA,ฟาร์มไก่ วีรวัฒน์ ม.1 ต.บ้านกลาง,8.354805,98.771133,gis,ALA02WF-118,1,,
ALA02,61-103965,TRANSFORMER,30kVA,ฟาร์มไก่ วีรวัฒน์  ฟาร์ม2 ม.1 ต.บ้านกลาง,8.354802,98.770754,gis,58-108344,2,,
ALA02,59-014576,TRANSFORMER,50kVA,DCC_ม.4 บ้านเขาแก้ว,8.362263,98.905962,gis,ALA02WF-142,71,,
ALA02,67-034541,TRANSFORMER,30kVA,ไฟทางหลวงแขวงทางหลวงพังงาจุด2,8.39832,98.742761,gis,ALA02WF-101,1,,
ALA02,58-020503,TRANSFORMER,30kVA,ศาลาเฉลิมพระเกียรติ์ ม.2 คลองหิน,8.326667,98.859813,gis,ALA02WF-134,1,,
ALA02,67-018979,TRANSFORMER,30kVA,บ.เขาง่าม,8.350633,98.759706,gis,64-107034,6,,
ALA02,42-003469,TRANSFORMER,30kVA,DCC_,8.381558,98.749919,gis,ALA02WF-105,20,,
ALA02,33-007128,TRANSFORMER,100kVA,ธนาคารกรุงไทยฯสาขาอ่าวลึก,8.39094,98.74315,gis,ALA02WF-102,1,,
ALA02,47-006160,TRANSFORMER,30kVA,DCC_,8.38885,98.797009,gis,ALA02WF-107,32,,
ALA02,40-021983,TRANSFORMER,30kVA,DCC_,8.382939,98.753479,gis,42-003469,21,,
ALA02,29-004827,TRANSFORMER,20kVA,DCC_,8.380606,98.761223,gis,ALA02WF-106,8,,
ALA02,00-050642,TRANSFORMER,50kVA,โรงเลื่อยเชียงแสน,8.379758,98.742194,gis,ALA02WF-104,1,,
ALA02,68-011020,TRANSFORMER,30kVA,แขวงทางหลวง บ้านกลาง,8.365556,98.784416,gis,63-015795,1,,
ALA02,51-009228,TRANSFORMER,30kVA,DCC_,8.357575,98.773275,gis,ALA02WF-116,18,,
ALA02,42-001256,TRANSFORMER,30kVA,DCC_,8.36035,98.777887,gis,63-015795,26,,
ALA02,46-009465,TRANSFORMER,30kVA,DCC_บ้านเขาง่าม,8.361598,98.782212,gis,63-015795,46,,
ALA02,47-006153,TRANSFORMER,30kVA,DCC_,8.359689,98.771975,gis,ALA02WF-116,31,,
ALA02,37-014391,TRANSFORMER,100kVA,DCC_DCC_หม้อแปลงเช่าบริษัทเสริมสงวนก่อสร้างจำกัด,8.287693,98.795335,gis,ALA02WS-104,1,,
ALA02,45-013322,TRANSFORMER,30kVA,ไฟแสงสว่างแขวงการทางสามแยกบ้านนบ ม.4 ต.คลองหิน,8.289255,98.794393,gis,ALA02WS-104,1,,
ALA02,42-002870,TRANSFORMER,30kVA,ประปาบ้านศาลาพระม่วง,8.283903,98.806855,gis,ALA02F-28,1,,
ALA02,65-001175,TRANSFORMER,50kVA,ปั็มน้ำมัน น.ส. ราตรี กระบี่วงศ์,8.318724,98.851124,gis,ALA02WF-712,1,,
ALA02,54-000669,TRANSFORMER,30kVA,DCC_บ้านหนองเคียน,8.357812,98.768321,gis,ALA02WF-118,33,,
ALA02,55-112419,TRANSFORMER,30kVA,โรงอิฐนายภูเกียรติ บุตรเติบ,8.361827,98.782147,gis,46-009465,1,,
ALA02,55-940222,TRANSFORMER,30kVA,DCC_บ้านทุ่งต้นไพ,8.389714,98.809022,gis,ALA02WF-108,17,,
ALA02,32-011834,TRANSFORMER,20kVA,DCC_,8.328911,98.852781,gis,ALA02WF-133,22,,
ALA02,49-013239,TRANSFORMER,30kVA,DCC_,8.310111,98.825853,gis,ALA02WF-132,25,,
ALA02,38-001301,TRANSFORMER,160kVA,DCC_,8.291023,98.795951,gis,ALA02WS-105,133,,
ALA02,45-012931,TRANSFORMER,30kVA,DCC_,8.367052,98.829278,gis,ALA02WF-110,3,,
ALA02,51-009195,TRANSFORMER,30kVA,DCC_,8.379733,98.832036,gis,ALA02WF-109,22,,
ALA02,31-002782,TRANSFORMER,20kVA,DCC_,8.385146,98.825184,gis,51-009195,19,,
ALA02,67-028379,TRANSFORMER,30kVA,ไฟทางหลวงแขวงทางหลวงพังงา ถ.เซาเทิร์นจุด2,8.33236,98.787665,gis,ALA02WF-122,1,,
ALA02,65-026785,TRANSFORMER,30kVA,ไฟทางหลวง บ.ศาลาพระม่วง,8.28305,98.798373,gis,ALA02F-27,1,,
ALA02,57-011905,TRANSFORMER,30kVA,ประปาชุมชนสวนป่า,8.344831,98.890006,gis,ALA02WF-137,1,,
ALA02,49-012577,TRANSFORMER,30kVA,DCC_,8.377578,98.916579,gis,ALA02WF-144,31,,
ALA02,47-006157,TRANSFORMER,30kVA,DCC_,8.305417,98.818709,gis,ALA02WF-131,39,,
ALA02,42-000199,TRANSFORMER,30kVA,ฐานสถานีย่อยเครือข่ายโทรศัพย์ dtac ม.2 ต.บ้านกลาง,8.334935,98.769286,gis,45-113605,1,,
ALA02,40-019661,TRANSFORMER,30kVA,DCC_,8.370985,98.916084,gis,ALA02WF-143,24,,
ALA02,49-013085,TRANSFORMER,30kVA,DCC_,8.349219,98.899106,gis,ALA02WF-139,10,,
ALA02,35-004479,TRANSFORMER,160kVA,DCC_ม.2 ต.อ่าวลึกเหนือ (หน้า รร.อ่าวลึกเหนือ),8.394039,98.743269,gis,ALA02WF-102,120,,
ALA02,49-013065,TRANSFORMER,30kVA,DCC_,8.367714,98.901104,gis,59-014576,18,,
ALA02,49-013084,TRANSFORMER,30kVA,DCC_,8.36076,98.908288,gis,ALA02WF-142,5,,
ALA02,47-006413,TRANSFORMER,30kVA,DCC_,8.329329,98.869691,gis,ALA02WF-135,3,,
ALA02,32-004436,TRANSFORMER,20kVA,DCC_,8.346314,98.894094,gis,ALA02WF-138,37,,
ALA02,51-007743,TRANSFORMER,100kVA,DCC_,8.309033,98.824049,gis,ALA02WF-132,128,,
ALA02,68-101279,TRANSFORMER,50kVA,ฟาร์มไก่ นายไพโรจน์ สะระวารี,8.322156,98.782911,gis,ALA02WF-119/01,1,,
ALA02,68-100986,TRANSFORMER,50kVA,โรงเรียนอนุบาลมุสลิมกระบี่,8.321077,98.780494,gis,ALA02WF-119/02,1,,
ALA02,34-003904,TRANSFORMER,20kVA,บ้านช่องไม้ดำ 1,8.313144,98.875311,gis,ALA02WF-714,30,,
ALA02,67-028450,TRANSFORMER,30kVA,ไฟทางหลวงแขวงทางหลวงพังงา จุดที่3,8.350827,98.78483,gis,29-009779,1,,
ALA02,61-000190,TRANSFORMER,50kVA,DCC_นายบุญช่วย ผลแก้ว,8.291351,98.793073,gis,30-002150,6,,
ALA02,30-002172,TRANSFORMER,10kVA,คลองยางหัก,8.341753,98.899332,gis,ALA02WF-138,10,,
ALA02,59-009956,TRANSFORMER,30kVA,DCC_ม.3 บ้านกลาง,8.314043,98.775464,gis,34-005303,48,,
ALA02,47-112943,TRANSFORMER,30kVA,AIS ถ้ำเพชร,8.389237,98.789151,gis,48-007002,1,,
ALA02,49-009988,TRANSFORMER,250kVA,โรงเรียนอ่าวลึกประชาสรรค์,8.400113,98.743196,gis,ALA02WF-101,1,,
ALA02,51-009224,TRANSFORMER,30kVA,ประปาหมู่บ้านโรงเรียนบ้านเขาแก้ว ม.4,8.366404,98.911627,gis,ALA02WF-143,1,,
ALA02,40-022015,TRANSFORMER,30kVA,DCC_,8.372123,98.893938,gis,ALA02WF-141,26,,
ALA02,51-008605,TRANSFORMER,30kVA,DCC_,8.379506,98.890517,gis,ALA02WF-141,16,,
ALA02,56-000940,TRANSFORMER,30kVA,โรงเรียนบ้านช่องไม้ดำ,8.315142,98.874554,gis,34-003904,2,,
ALA02,53-002156,TRANSFORMER,30kVA,โรงเรียนสกุลศาสน์วิทยา ปอเนาะทุ่งค้อ,8.309322,98.817269,gis,ALA02WF-131,1,,
ALA02,56-000924,TRANSFORMER,30kVA,ประปาบ้านคลองยา บ้านสวนป่า ม. 4,8.341552,98.886924,gis,ALA02WF-136,1,,
